Time,Load,Outdoor,Humidity,Pressure,Solar
2016-04-07 00:00:00,11.88,85,84,29.76,0
2016-04-07 01:00:00,11.25,85,84.33,29.76,0
2016-04-07 02:00:00,10.06,85,85,29.75,0
2016-04-07 03:00:00,10.44,85,85.36,29.74,0
2016-04-07 04:00:00,8.88,85,84.75,29.73,0
2016-04-07 05:00:00,7.12,85,84.27,29.75,0
2016-04-07 06:00:00,10.38,85,84.22,29.77,19.22
2016-04-07 07:00:00,42.75,86.25,81.62,29.8,170
2016-04-07 08:00:00,56.62,87.45,79.09,29.82,177.73
2016-04-07 09:00:00,70.38,89.3,74.2,29.82,397.7
2016-04-07 10:00:00,89.37,90.4,70.4,29.82,436
2016-04-07 11:00:00,83.25,91.4,67.8,29.82,545.3
2016-04-07 12:00:00,73.5,92.11,65.22,29.79,729.22
2016-04-07 13:00:00,74.75,93,63.6,29.76,878
2016-04-07 14:00:00,76.62,93.2,62.9,29.72,705.7
2016-04-07 15:00:00,72.25,92.78,62.78,29.69,541.33
2016-04-07 16:00:00,57,92.27,64.45,29.68,343.73
2016-04-07 17:00:00,55.75,90.9,66.2,29.68,127.3
2016-04-07 18:00:00,42.86,89.33,70.11,29.7,8.33
2016-04-07 19:00:00,28,87.3,76.6,29.72,0
2016-04-07 20:00:00,13.56,86.25,81.62,29.74,0
2016-04-07 21:00:00,12.94,85.67,81.78,29.77,0
2016-04-07 22:00:00,12.81,85,81,29.78,0
2016-04-07 23:00:00,12.69,85,81.3,29.78,0
2016-04-08 00:00:00,11.94,84.36,81.73,29.76,0
2016-04-08 01:00:00,11.31,84,82.6,29.74,0
2016-04-08 02:00:00,11.38,84,83.45,29.72,0
2016-04-08 03:00:00,10.81,84,83,29.72,0
2016-04-08 04:00:00,10.56,84,83.78,29.73,0
2016-04-08 05:00:00,10.31,84,83.56,29.74,0
2016-04-08 06:00:00,9.87,84.18,83,29.77,27.36
2016-04-08 07:00:00,28.88,86,79.8,29.8,166.4
2016-04-08 08:00:00,39.56,87.36,76.09,29.82,191.73
2016-04-08 09:00:00,44.28852,88.8,73.2,29.84,424.2
2016-04-08 10:00:00,50.086384,90.5,69.7,29.84,567.4
2016-04-08 11:00:00,50.641495,92,66.1,29.83,733.5
2016-04-08 12:00:00,51.77676,92.33,64.89,29.81,861.11
2016-04-08 13:00:00,53.66863,92.67,64.56,29.77,901.67
2016-04-08 14:00:00,90,92.78,62.89,29.74,714.33
2016-04-08 15:00:00,92.88,93,61.09,29.72,557.55
2016-04-08 16:00:00,69.38,92.22,61.78,29.7,370.22
2016-04-08 17:00:00,47.5,90.44,64.11,29.7,119.56
2016-04-08 18:00:00,33.69,87.78,70.78,29.71,9.56
2016-04-08 19:00:00,21.06,86.8,74.4,29.74,0
2016-04-08 20:00:00,16.12,86,74.56,29.75,0
2016-04-08 21:00:00,7.25,86,76,29.77,0
2016-04-08 22:00:00,4.75,85.1,78,29.77,0
2016-04-08 23:00:00,5.19,85,79.4,29.77,0
2016-04-09 00:00:00,5.06,84.7,81.9,29.75,0
2016-04-09 01:00:00,4.56,84,82,29.74,0
2016-04-09 02:00:00,5.12,84,82,29.74,0
2016-04-09 03:00:00,5,84,82.45,29.73,0
2016-04-09 04:00:00,4.62,84,82.7,29.74,0
2016-04-09 05:00:00,4.94,83.27,82.55,29.75,0
2016-04-09 06:00:00,4.5,83.5,82.9,29.77,26.6
2016-04-09 07:00:00,3.38,85.73,79.36,29.8,184.55
2016-04-09 08:00:00,2.25,88.2,73,29.83,375.1
2016-04-09 09:00:00,6,90.09,69,29.83,576.82
2016-04-09 10:00:00,6.06,90.71,66.86,29.83,744.86
2016-04-09 11:00:00,10.31,91.09,66.18,29.83,812
2016-04-09 12:00:00,10.38,91.9,63.1,29.81,851.4
2016-04-09 13:00:00,8.31,93,57.91,29.77,806.91
2016-04-09 14:00:00,8.06,93.8,51.5,29.74,703.8
2016-04-09 15:00:00,10.12,94.3,48.7,29.72,555.9
2016-04-09 16:00:00,15.38,92.8,54.7,29.72,369.8
2016-04-09 17:00:00,16.5,91.33,59.33,29.72,153
2016-04-09 18:00:00,13.94,87.5,69.6,29.72,5.3
2016-04-09 19:00:00,10.94,86,76.78,29.74,0
2016-04-09 20:00:00,7.38,86,78.55,29.76,0
2016-04-09 21:00:00,5.31,85.4,79.7,29.77,0
2016-04-09 22:00:00,5.56,85,80.5,29.79,0
2016-04-09 23:00:00,5.5,85,81.5,29.79,0
2016-04-10 00:00:00,5,85,82,29.77,0
2016-04-10 01:00:00,5.62,85,82,29.77,0
2016-04-10 02:00:00,5.5,84.7,83.4,29.76,0
2016-04-10 03:00:00,5,84.1,84,29.75,0
2016-04-10 04:00:00,5.5,84,85,29.76,0
2016-04-10 05:00:00,6.25,84,85.9,29.77,0
2016-04-10 06:00:00,5.75,84.38,86,29.79,22
2016-04-10 07:00:00,6.75,85.11,85.11,29.82,105.44
2016-04-10 08:00:00,6.44,88.3,77.8,29.84,389.9
2016-04-10 09:00:00,6.69,89.5,72.3,29.85,405.4
2016-04-10 10:00:00,4.88,92.1,66.7,29.83,741.7
2016-04-10 11:00:00,4.06,93.5,63.7,29.82,820.5
2016-04-10 12:00:00,3.21,95.33,61.44,29.78,851.78
2016-04-10 13:00:00,6.69,95.67,61.89,29.73,803.89
2016-04-10 14:00:00,5.19,94.9,64.1,29.7,707.4
2016-04-10 15:00:00,5.25,94.56,63.56,29.67,549.67
2016-04-10 16:00:00,8.81,92.8,63.1,29.67,341.6
2016-04-10 17:00:00,10.75,91.7,64.2,29.67,133.4
2016-04-10 18:00:00,10.56,89.36,73.45,29.67,10.18
2016-04-10 19:00:00,10.94,87.12,79.75,29.69,0
2016-04-10 20:00:00,8.31,86.55,81.82,29.7,0
2016-04-10 21:00:00,8.37,86,84.1,29.72,0
2016-04-10 22:00:00,9,85.44,84,29.74,0
2016-04-10 23:00:00,8.5,85,84.2,29.73,0
2016-04-11 00:00:00,8.31,85,84.89,29.71,0
2016-04-11 01:00:00,7.81,85,85,29.69,0
2016-04-11 02:00:00,8.06,85,85.09,29.68,0
2016-04-11 03:00:00,7.56,85,86.7,29.66,0
2016-04-11 04:00:00,7.88,84.6,87.4,29.67,0
2016-04-11 05:00:00,7.25,84,88,29.69,0
2016-04-11 06:00:00,9,84.27,87.91,29.72,28.18
2016-04-11 07:00:00,11.44,85.78,84.44,29.74,168.56
2016-04-11 08:00:00,30.56,87.64,68.73,29.76,337.45
2016-04-11 09:00:00,50.5,90.1,57.3,29.77,563.6
2016-04-11 10:00:00,61.75,92,52.82,29.76,716.09
2016-04-11 11:00:00,82.62,94.6,50.4,29.73,807
2016-04-11 12:00:00,81.75,96.2,49.2,29.7,837
2016-04-11 13:00:00,90.81,98.33,47.89,29.67,812.33
2016-04-11 14:00:00,88.56,98.7,50.3,29.64,704.5
2016-04-11 15:00:00,75,96.7,54.1,29.62,539.5
2016-04-11 16:00:00,59.38,95.78,56.22,29.61,353.67
2016-04-11 17:00:00,42.5,93,62.7,29.61,132.1
2016-04-11 18:00:00,26.81,89.73,71.55,29.63,10
2016-04-11 19:00:00,21.81,87.6,76.6,29.64,0
2016-04-11 20:00:00,12.12,86.91,77.91,29.66,0
2016-04-11 21:00:00,11.44,86,76.5,29.68,0
2016-04-11 22:00:00,11.56,86,76.33,29.69,0
2016-04-11 23:00:00,9.75,86,80.18,29.69,0
2016-04-12 00:00:00,10.25,85.22,81.11,29.67,0
2016-04-12 01:00:00,9.87,85,82.38,29.67,0
2016-04-12 02:00:00,7.38,85,84.56,29.66,0
2016-04-12 03:00:00,7.31,85,86,29.66,0
2016-04-12 04:00:00,7.88,85,86.89,29.67,0
2016-04-12 05:00:00,10.56,85,87.09,29.68,0
2016-04-12 06:00:00,12.38,85,83.11,29.71,32
2016-04-12 07:00:00,31.94,86.8,69,29.73,171.9
2016-04-12 08:00:00,40.31,88.22,61.22,29.75,365.33
2016-04-12 09:00:00,61.75,89.73,58.73,29.75,544.64
2016-04-12 10:00:00,71.25,91.6,56.2,29.74,690.7
2016-04-12 11:00:00,65.69,93.89,53,29.72,777.78
2016-04-12 12:00:00,66.06,96.64,49,29.69,811
2016-04-12 13:00:00,59.25,97.45,47.27,29.65,761.09
2016-04-12 14:00:00,61.62,98.75,48.38,29.62,665
2016-04-12 15:00:00,57.81,97.8,51.2,29.59,501.5
2016-04-12 16:00:00,43,96,52.67,29.58,315.22
2016-04-12 17:00:00,34.69,94,53.82,29.58,120.27
2016-04-12 18:00:00,25.62,90.25,64.25,29.6,8.25
2016-04-12 19:00:00,13.88,89,68.09,29.61,0
2016-04-12 20:00:00,9.69,89,67.5,29.63,0
2016-04-12 21:00:00,9.31,88.09,73,29.66,0
2016-04-12 22:00:00,8.19,87.3,75.3,29.68,0
2016-04-12 23:00:00,7.38,87,77.33,29.68,0
2016-04-13 00:00:00,10.19,87,81.67,29.66,0
2016-04-13 01:00:00,11.75,86.89,81.78,29.66,0
2016-04-13 02:00:00,10.12,87,66.8,29.64,0
2016-04-13 03:00:00,9.25,86.33,63.78,29.64,0
2016-04-13 04:00:00,8.75,85.33,65.22,29.65,0
2016-04-13 05:00:00,7.88,84.45,65.91,29.67,0
2016-04-13 06:00:00,7.38,84,67,29.69,30
2016-04-13 07:00:00,7.81,84.73,66.73,29.71,170.09
2016-04-13 08:00:00,11.25,86.9,64.7,29.73,367.4
2016-04-13 09:00:00,10.12,89.38,60.5,29.74,552.5
2016-04-13 10:00:00,9.44,91.45,57.64,29.72,691.64
2016-04-13 11:00:00,8.88,93.22,54.56,29.7,776.11
2016-04-13 12:00:00,8.5,95.78,49.89,29.67,803.56
2016-04-13 13:00:00,8.31,98.11,46.78,29.63,766.78
2016-04-13 14:00:00,8.19,97.2,50.1,29.6,670.6
2016-04-13 15:00:00,10.75,97.1,50,29.58,514.9
2016-04-13 16:00:00,15.25,97.7,48.8,29.56,277.6
2016-04-13 17:00:00,10.75,95.38,52.62,29.56,103.62
2016-04-13 18:00:00,10.62,92,57.2,29.58,10.9
2016-04-13 19:00:00,11,89.38,67.75,29.6,0
2016-04-13 20:00:00,8,89,68.36,29.62,0
2016-04-13 21:00:00,7.25,88.2,72.8,29.65,0
2016-04-13 22:00:00,7.25,88,74.5,29.66,0
2016-04-13 23:00:00,8.31,87.56,74,29.66,0
2016-04-14 00:00:00,9.56,87,78.38,29.65,0
2016-04-14 01:00:00,9.38,86.78,83.11,29.64,0
2016-04-14 02:00:00,8.88,86.56,78.78,29.64,0
2016-04-14 03:00:00,8.88,87,68.09,29.64,0
2016-04-14 04:00:00,8.62,87,61.11,29.66,0
2016-04-14 05:00:00,7.94,86.18,60,29.68,0
2016-04-14 06:00:00,7.56,86,59.56,29.71,23.78
2016-04-14 07:00:00,7.5,86.44,58.33,29.73,149.22
2016-04-14 08:00:00,9.81,88.2,55.3,29.76,357.2
2016-04-14 09:00:00,10.19,89.43,55.14,29.78,529.29
2016-04-14 10:00:00,8.75,91.5,53.4,29.78,703.4
2016-04-14 11:00:00,7.19,93.6,50.5,29.75,790.4
2016-04-14 12:00:00,7.44,96,47.45,29.73,810.36
2016-04-14 13:00:00,10.5,98.44,45.78,29.68,790.78
2016-04-14 14:00:00,10,98.6,47.3,29.65,619.3
2016-04-14 15:00:00,10.25,97.6,50,29.64,503.7
2016-04-14 16:00:00,13,96.18,50.64,29.64,257.09
2016-04-14 17:00:00,13.62,94.2,52,29.64,138.2
2016-04-14 18:00:00,13.12,92.22,54,29.64,14.89
2016-04-14 19:00:00,10.88,90.3,65.1,29.67,0
2016-04-14 20:00:00,8.75,88.5,75.4,29.7,0
2016-04-14 21:00:00,8.94,87.2,78,29.7,0
2016-04-14 22:00:00,8.06,87,78.9,29.73,0
2016-04-14 23:00:00,8.13,86.1,81.3,29.72,0
2016-04-15 00:00:00,9,86,82.8,29.71,0
2016-04-15 01:00:00,10.38,86,83.4,29.69,0
2016-04-15 02:00:00,10.38,86,84,29.69,0
2016-04-15 03:00:00,10.38,86,84.64,29.68,0
2016-04-15 04:00:00,8.19,86,85,29.7,0
2016-04-15 05:00:00,8,86,85.8,29.72,0
2016-04-15 06:00:00,7.81,86,85.91,29.74,21.18
2016-04-15 07:00:00,6.94,86.67,83,29.78,121
2016-04-15 08:00:00,9.63,88.89,74.44,29.79,367.89
2016-04-15 09:00:00,10.62,90.22,67.67,29.81,402
2016-04-15 10:00:00,8.81,92,65.33,29.79,577.22
2016-04-15 11:00:00,5.5,94.6,60.9,29.78,798.1
2016-04-15 12:00:00,8.75,96.27,56.64,29.75,817.27
2016-04-15 13:00:00,9.81,96.6,56.1,29.71,774.2
2016-04-15 14:00:00,15.38,97.2,55,29.69,682
2016-04-15 15:00:00,15.69,96.45,54.45,29.68,519.64
2016-04-15 16:00:00,14.25,96.73,50.36,29.66,317.27
2016-04-15 17:00:00,12.38,93.8,54.2,29.67,100.8
2016-04-15 18:00:00,10.31,91,61.4,29.7,2.4
2016-04-15 19:00:00,10.06,88.7,71.7,29.72,0
2016-04-15 20:00:00,7.88,88,73.73,29.74,0
2016-04-15 21:00:00,7.06,88,74.36,29.73,0
2016-04-15 22:00:00,9.31,87.3,75.5,29.76,0
2016-04-15 23:00:00,10.88,87,78.2,29.75,0
2016-04-16 00:00:00,10.62,86.1,80.4,29.74,0
2016-04-16 01:00:00,9.5,86,82,29.71,0
2016-04-16 02:00:00,9.44,86,82.8,29.7,0
2016-04-16 03:00:00,9.56,86,83.18,29.7,0
2016-04-16 04:00:00,8.62,86,84,29.72,0
2016-04-16 05:00:00,9.06,85.4,84.5,29.73,0
2016-04-16 06:00:00,8.44,85.4,84.5,29.75,30.9
2016-04-16 07:00:00,7.62,86.64,81.82,29.77,141.91
2016-04-16 08:00:00,7.25,88.33,77.67,29.79,299.44
2016-04-16 09:00:00,6.69,90.27,71.55,29.81,465.64
2016-04-16 10:00:00,4,92,67.55,29.79,582.45
2016-04-16 11:00:00,2.06,91.9,67.3,29.78,668.6
2016-04-16 12:00:00,3.06,93.3,65.7,29.75,685.2
2016-04-16 13:00:00,4.5,94.6,61.3,29.71,754.4
2016-04-16 14:00:00,8.56,94.9,59,29.67,703.2
2016-04-16 15:00:00,9.63,95.55,56.45,29.65,545.36
2016-04-16 16:00:00,17.75,95.8,55.3,29.64,344.3
2016-04-16 17:00:00,18.25,92.73,60.36,29.64,121.36
2016-04-16 18:00:00,15.25,90.11,63.56,29.66,3.33
2016-04-16 19:00:00,17.19,89.45,64.18,29.67,0
2016-04-16 20:00:00,10.69,88.5,71.6,29.7,0
2016-04-16 21:00:00,7.75,87.33,77.11,29.72,0
2016-04-16 22:00:00,9.75,86.78,79.89,29.73,0
2016-04-16 23:00:00,10.25,86,82.67,29.73,0
2016-04-17 00:00:00,10.62,86,82.44,29.72,0
2016-04-17 01:00:00,10.62,86,82,29.7,0
2016-04-17 02:00:00,9.94,86,82.8,29.69,0
2016-04-17 03:00:00,8.5,86,83.11,29.68,0
2016-04-17 04:00:00,8.69,86,84.5,29.7,0
2016-04-17 05:00:00,8.5,85.91,85.55,29.71,0
2016-04-17 06:00:00,7.81,85.89,85.89,29.73,34.56
2016-04-17 07:00:00,7.69,87.36,83.09,29.75,162.45
2016-04-17 08:00:00,8.75,88.4,79.9,29.79,254.5
2016-04-17 09:00:00,8.25,90.33,74.56,29.8,457
2016-04-17 10:00:00,8,91.6,71.8,29.8,504.9
2016-04-17 11:00:00,8.62,92.82,68.36,29.78,527.27
2016-04-17 12:00:00,7,93.5,66.4,29.75,633.5
2016-04-17 13:00:00,12.19,93.82,64.18,29.71,730.55
2016-04-17 14:00:00,16.18,95.7,59.5,29.69,656.8
2016-04-17 15:00:00,16.44,94,63,29.67,511.67
2016-04-17 16:00:00,18.69,93.67,63.89,29.66,337.89
2016-04-17 17:00:00,18.94,92.11,67.78,29.66,132.89
2016-04-17 18:00:00,20.69,89.82,73.27,29.69,10
2016-04-17 19:00:00,17,88.5,77.7,29.71,0
2016-04-17 20:00:00,9.44,88,79.6,29.72,0
2016-04-17 21:00:00,8.88,87.27,82.18,29.75,0
2016-04-17 22:00:00,8.75,87,83,29.76,0
2016-04-17 23:00:00,10.5,86.78,83.22,29.75,0
2016-04-18 00:00:00,11.19,86,83.6,29.74,0
2016-04-18 01:00:00,10.81,86,83.5,29.72,0
2016-04-18 02:00:00,10.25,86,84,29.71,0
2016-04-18 03:00:00,9.25,86,84.6,29.7,0
2016-04-18 04:00:00,6.63,86,84.11,29.72,0
2016-04-18 05:00:00,6.12,86,84,29.75,0
2016-04-18 06:00:00,8.62,86,84.56,29.77,17.33
2016-04-18 07:00:00,19.88,87.2,83.4,29.8,122.3
2016-04-18 08:00:00,28.12,88.88,79.25,29.82,278.25
2016-04-18 09:00:00,31.12,91.55,73.18,29.81,415.73
2016-04-18 10:00:00,48.75,91.62,72.25,29.82,451.75
2016-04-18 11:00:00,57.76,92.6,69.5,29.8,624.8
2016-04-18 12:00:00,67.38,93.14,68.29,29.78,645.86
2016-04-18 13:00:00,73.62,94.2,64.3,29.74,759.8
2016-04-18 14:00:00,93,95.36,56.91,29.71,679
2016-04-18 15:00:00,87.12,96.56,52.22,29.68,517.33
2016-04-18 16:00:00,72.19,95.3,53.3,29.67,301.7
2016-04-18 17:00:00,55.94,92.73,60.18,29.68,67.55
2016-04-18 18:00:00,40.5,90.62,64.75,29.69,6.62
2016-04-18 19:00:00,26.62,89.55,69.27,29.71,0
2016-04-18 20:00:00,13.31,88.78,70.78,29.73,0
2016-04-18 21:00:00,11.56,88,75.2,29.74,0
2016-04-18 22:00:00,11.25,87.55,78.27,29.77,0
2016-04-18 23:00:00,6.69,86.8,81.1,29.77,0
2016-04-19 00:00:00,6.87,86,82.9,29.75,0
2016-04-19 01:00:00,6.81,86,83.6,29.75,0
2016-04-19 02:00:00,6.25,85.67,84,29.72,0
2016-04-19 03:00:00,5.88,85,84,29.72,0
2016-04-19 04:00:00,6.44,85,84,29.73,0
2016-04-19 05:00:00,6.25,85,84.78,29.76,0
2016-04-19 06:00:00,11.44,85.3,83.5,29.78,35
2016-04-19 07:00:00,29.31,87.89,76.67,29.81,200.67
2016-04-19 08:00:00,41.81,90.1,70,29.84,392.8
2016-04-19 09:00:00,68.69,91.2,65.3,29.84,582.6
2016-04-19 10:00:00,80.81,92.9,59.2,29.84,703.1
2016-04-19 11:00:00,74.88,94.29,54.29,29.82,774.14
2016-04-19 12:00:00,69.06,93.6,58.9,29.81,793.7
2016-04-19 13:00:00,70.69,95,60.91,29.78,758.64
2016-04-19 14:00:00,101.56,94.4,60.7,29.75,647.8
2016-04-19 15:00:00,91.75,94,60,29.72,502.8
2016-04-19 16:00:00,79.69,93,62.78,29.7,322.11
2016-04-19 17:00:00,69.25,90.82,68.82,29.73,108.64
2016-04-19 18:00:00,40.62,88.9,75,29.74,5.3
2016-04-19 19:00:00,23.75,88,75.4,29.76,0
2016-04-19 20:00:00,14.25,88,73.78,29.79,0
2016-04-19 21:00:00,10.81,88,74.33,29.79,0
2016-04-19 22:00:00,8.69,87.36,73.91,29.8,0
2016-04-19 23:00:00,11,87,76.67,29.81,0
2016-04-20 00:00:00,11.62,87,78,29.8,0
2016-04-20 01:00:00,10.19,86.6,78,29.78,0
2016-04-20 02:00:00,9.19,86,78.7,29.77,0
2016-04-20 03:00:00,9.38,86,80.1,29.76,0
2016-04-20 04:00:00,8.88,85.44,81.56,29.78,0
2016-04-20 05:00:00,8.81,85,81.9,29.82,0
2016-04-20 06:00:00,10.81,85.8,80.8,29.83,31.2
2016-04-20 07:00:00,26.88,86.82,77.09,29.86,167.09
2016-04-20 08:00:00,35.81,89,71.4,29.87,351.3
2016-04-20 09:00:00,44.19,90.8,67.2,29.87,556.9
2016-04-20 10:00:00,56.62,91.5,64.6,29.86,686.9
2016-04-20 11:00:00,71,92.91,62,29.84,656.27
2016-04-20 12:00:00,85,94.1,58.3,29.82,813.8
2016-04-20 13:00:00,79.38,94.3,57,29.77,768.1
2016-04-20 14:00:00,76.25,95.44,55.22,29.74,675
2016-04-20 15:00:00,76.31,94.73,58,29.71,510.09
2016-04-20 16:00:00,64.94,92.9,61.6,29.7,323.6
2016-04-20 17:00:00,60.38,91.1,65.6,29.71,125.8
2016-04-20 18:00:00,42.94,89.36,70.09,29.72,5.55
2016-04-20 19:00:00,22.19,88,75.7,29.74,0
2016-04-20 20:00:00,14.06,87.64,78.18,29.75,0
2016-04-20 21:00:00,8.31,87,78.1,29.78,0
2016-04-20 22:00:00,8.5,87,77.8,29.81,0
2016-04-20 23:00:00,8.88,87,78.12,29.82,0
2016-04-21 00:00:00,8.75,86.27,79.82,29.81,0
2016-04-21 01:00:00,10.12,85.9,79,29.8,0
2016-04-21 02:00:00,8.62,83.18,76.91,29.77,0
2016-04-21 03:00:00,7.88,82,78.75,29.75,0
2016-04-21 04:00:00,6.94,83.27,79.09,29.74,0
2016-04-21 05:00:00,9.44,84.8,78.2,29.75,0
2016-04-21 06:00:00,12,85,79,29.79,34.7
2016-04-21 07:00:00,26.25,87.2,77.7,29.8,174.3
2016-04-21 08:00:00,45.88,89,73.56,29.81,337.11
2016-04-21 09:00:00,64.44,91.8,64,29.82,562.3
2016-04-21 10:00:00,69.44,93.2,57.2,29.81,718
2016-04-21 11:00:00,62.5,94,52.2,29.8,802.8
2016-04-21 12:00:00,56,94.4,48,29.77,823.2
2016-04-21 13:00:00,55.12,94.91,48.55,29.75,787.27
2016-04-21 14:00:00,69.12,94.7,52.6,29.72,677.1
2016-04-21 15:00:00,65.75,93.9,57.9,29.7,513.8
2016-04-21 16:00:00,71.75,93,58.1,29.69,318.4
2016-04-21 17:00:00,65.37,91.4,63.4,29.68,128.1
2016-04-21 18:00:00,51.25,89.2,70.2,29.69,4.6
2016-04-21 19:00:00,39.75,88,75.7,29.71,0
2016-04-21 20:00:00,21.88,88,76.1,29.73,0
2016-04-21 21:00:00,10.88,87.44,77.11,29.76,0
2016-04-21 22:00:00,11.25,87,78.36,29.77,0
2016-04-21 23:00:00,10.25,87,78.7,29.75,0
2016-04-22 00:00:00,10.25,87,79.73,29.74,0
2016-04-22 01:00:00,10.12,86,81.44,29.74,0
2016-04-22 02:00:00,8.25,86,82,29.73,0
2016-04-22 03:00:00,7.75,86,82,29.73,0
2016-04-22 04:00:00,7.94,86,82.33,29.73,0
2016-04-22 05:00:00,7.88,86,83,29.75,0
2016-04-22 06:00:00,10.31,86.3,80.3,29.76,31.5
2016-04-22 07:00:00,33.94,87.7,76.4,29.79,155.4
2016-04-22 08:00:00,55.06,89.64,71.18,29.8,348.91
2016-04-22 09:00:00,78.38,90.4,67.6,29.81,519.6
2016-04-22 10:00:00,75,93.09,59.64,29.8,682.36
2016-04-22 11:00:00,65.88,95.9,55.2,29.78,764.4
2016-04-22 12:00:00,70.75,95.91,54.64,29.74,781.64
2016-04-22 13:00:00,67.81,97.2,53.8,29.72,774.5
2016-04-22 14:00:00,100.75,96.3,54.5,29.68,674.3
2016-04-22 15:00:00,98.81,96.36,48.91,29.65,523.55
2016-04-22 16:00:00,70.06,94.7,54.7,29.62,331.9
2016-04-22 17:00:00,46.19,92.9,62.1,29.63,119.4
2016-04-22 18:00:00,42.12,89.5,70.4,29.65,6.1
2016-04-22 19:00:00,33.94,88.22,74.67,29.67,0
2016-04-22 20:00:00,21.44,88,75.64,29.68,0
2016-04-22 21:00:00,10.75,87.4,77.9,29.7,0
2016-04-22 22:00:00,9.25,87,77.64,29.72,0
2016-04-22 23:00:00,9.56,87,78.1,29.71,0
2016-04-23 00:00:00,9.94,87,78.6,29.7,0
2016-04-23 01:00:00,10.62,87,80,29.69,0
2016-04-23 02:00:00,10.12,87,81.3,29.68,0
2016-04-23 03:00:00,9.56,87,83.6,29.68,0
2016-04-23 04:00:00,9.5,86.8,84.4,29.69,0
2016-04-23 05:00:00,9.31,86.45,81.18,29.7,0
2016-04-23 06:00:00,8.62,86.44,80.89,29.72,39.56
2016-04-23 07:00:00,7.38,87.82,78.64,29.74,177.82
2016-04-23 08:00:00,10.75,90.2,71.4,29.76,405.7
2016-04-23 09:00:00,10.25,91.27,66.64,29.76,602.55
2016-04-23 10:00:00,10.44,94.3,60.6,29.76,700.5
2016-04-23 11:00:00,13.5,94.2,61.4,29.74,727.5
2016-04-23 12:00:00,15.56,94.4,60.1,29.71,778
2016-04-23 13:00:00,14.56,94.6,61.3,29.69,792.1
2016-04-23 14:00:00,14.44,94.82,60.64,29.66,673
2016-04-23 15:00:00,17.5,94.22,62,29.64,508.67
2016-04-23 16:00:00,19.56,93.64,63.18,29.62,318.91
2016-04-23 17:00:00,20.56,91.3,67.1,29.63,119.6
2016-04-23 18:00:00,21.31,89.3,72.9,29.65,11.6
2016-04-23 19:00:00,14.31,88,75.45,29.66,0
2016-04-23 20:00:00,11.12,87.33,78,29.67,0
2016-04-23 21:00:00,8.13,87,78.4,29.69,0
2016-04-23 22:00:00,8.31,87,79.1,29.71,0
2016-04-23 23:00:00,8.5,87,80,29.71,0
2016-04-24 00:00:00,8.31,86.11,81,29.7,0
2016-04-24 01:00:00,7.88,86,79.4,29.69,0
2016-04-24 02:00:00,8.75,86,79.64,29.68,0
2016-04-24 03:00:00,8,86,81.9,29.67,0
2016-04-24 04:00:00,6.87,86,83.64,29.68,0
2016-04-24 05:00:00,6.5,86,84,29.69,0
2016-04-24 06:00:00,5.25,86,83.82,29.71,21.64
2016-04-24 07:00:00,4.75,86.11,81.33,29.74,90.11
2016-04-24 08:00:00,4.62,87.78,76.33,29.77,335.67
2016-04-24 09:00:00,4.84,90.82,67.45,29.77,580.82
2016-04-24 10:00:00,6.19,93.22,61.56,29.76,680.33
2016-04-24 11:00:00,4.06,94.36,59.27,29.74,768.55
2016-04-24 12:00:00,7.56,95.5,56.8,29.72,822.3
2016-04-24 13:00:00,2.5,95.3,59.7,29.68,809.4
2016-04-24 14:00:00,3.62,94.67,61.22,29.65,684.67
2016-04-24 15:00:00,4.12,94.36,60.73,29.63,517
2016-04-24 16:00:00,8.69,94.8,59.1,29.61,332.8
2016-04-24 17:00:00,9.81,91.64,66.73,29.61,130.36
2016-04-24 18:00:00,11.69,88.8,72.4,29.63,9
2016-04-24 19:00:00,10.44,87.5,77.4,29.64,0
2016-04-24 20:00:00,9.12,87,79.27,29.66,0
2016-04-24 21:00:00,8.88,86.3,79.7,29.68,0
2016-04-24 22:00:00,8.62,86,79.3,29.7,0
2016-04-24 23:00:00,8.75,86,80,29.72,0
2016-04-25 00:00:00,8.69,86,80,29.69,0
2016-04-25 01:00:00,8.37,86,80.91,29.69,0
2016-04-25 02:00:00,7.69,86,81.89,29.68,0
2016-04-25 03:00:00,8.37,86,82.09,29.68,0
2016-04-25 04:00:00,6.5,86,83,29.68,0
2016-04-25 05:00:00,7.25,86,84,29.71,0
2016-04-25 06:00:00,9.81,86,83.89,29.73,33.56
2016-04-25 07:00:00,37.5,87.4,81.6,29.76,137.8
2016-04-25 08:00:00,35.62,88.56,78.33,29.77,254.44
2016-04-25 09:00:00,56.31,91.45,70.91,29.78,478.64
2016-04-25 10:00:00,78.87,92.2,67.4,29.78,468.9
2016-04-25 11:00:00,80.88,92.78,66.33,29.77,677.11
2016-04-25 12:00:00,79.12,93.45,66.09,29.74,742
2016-04-25 13:00:00,95.37,93.4,66.8,29.72,709.9
2016-04-25 14:00:00,82.44,93.18,67.09,29.69,606.27
2016-04-25 15:00:00,73.06,93.44,63.78,29.67,518.11
2016-04-25 16:00:00,53.38,93.73,61.45,29.65,315.36
2016-04-25 17:00:00,38,91.8,68.5,29.66,121.1
2016-04-25 18:00:00,29.81,90,73.67,29.67,10.89
2016-04-25 19:00:00,21.5,88.18,78.55,29.68,0
2016-04-25 20:00:00,20.69,87,81.44,29.69,0
